,budget,popularity,revenue,runtime,market_share_genres,promedio_revenue_month,promedio_revenue_cast,promedio_revenue_crew,promedio_revenue_production_companies
2579,7352430.298818625,12.205,1610736.8644225155,109.0,0.0482302800652513,91910688.15824017,1610736.8644225155,2168228.0107082073,1610736.8644225155
2580,63934176.5114663,10.191,35857347.03633079,108.0,0.0482302800652513,63076230.05666705,111628952.30330655,110338423.61600359,304200174.6119193
2581,11188480.889506605,11.228,3295912.290557332,104.0,0.0482302800652513,87242419.5314648,78892549.26472203,17868738.764514547,62960872.55369046
2582,39958860.31966644,16.791,30741597.960361365,98.0,0.0482302800652513,201237486.86604062,90443787.08872548,30741597.960361365,50023725.40162397
2583,1918025.295343989,13.246,109832.52182904795,99.0,0.0482302800652513,201237486.86604062,109832.52182904795,109832.52182904795,109832.52182904795
2584,23975316.191799864,12.423,14764750.937484363,118.0,0.0482302800652513,182565449.76427466,118210526.96236897,66336540.814762875,49174727.55074732
2585,7991772.063933288,16.421,38360505.90687978,135.0,0.0482302800652513,182565449.76427466,75679778.04756568,53605925.66854537,170820555.77923113
2586,63934.1765114663,10.568,2292737.110460042,93.0,0.002328624157838,91910688.15824017,2292737.110460042,28864882.668343425,2292737.110460042
2587,4795063.238359973,7.769,21270.90052536484,89.0,0.002328624157838,63076230.05666705,656964014.7268993,21270.90052536484,21270.90052536484
2588,6393417.651146631,15.738,56844632.357981935,120.0,0.002328624157838,87242419.5314648,113207226.4154988,78119728.88638563,56844632.357981935
2589,12786835.302293262,11.878,26942060.177879084,93.0,0.1492384630628463,75051078.40614595,62812130.58769613,28426580.048625723,26942060.177879084
2590,18860582.07088256,48.72,75913708.57353163,101.0,0.1492384630628463,75051078.40614595,48786938.75957507,159930329.85497755,75913708.57353163
2591,51147341.209173046,19.03,88397436.74004726,119.0,0.1492384630628463,75051078.40614595,140508676.34153736,88397436.74004726,107740326.13935083
2592,5274569.56219597,44.107,48976408.29509382,130.0,0.1492384630628463,92037411.31436121,48976408.29509382,65627320.08816745,24611954.983604703
2593,55942404.44753301,19.461,72691736.1581098,101.0,0.1492384630628463,92037411.31436121,72691736.1581098,48437565.72520828,72691736.1581098
2594,111884808.89506602,15.393,51606139.25323698,125.0,0.1492384630628463,92037411.31436121,271229972.15925556,99150862.24810867,103794428.3410675
2595,57540758.86031968,24.008,163423379.31385687,116.0,0.1492384630628463,92037411.31436121,131705856.95365396,176658866.80067888,97115178.93041605
2596,31967088.25573315,15.674,120830865.67431828,127.0,0.1492384630628463,118736550.8626721,164314026.72503033,63967294.79103404,344958027.02901816
2597,67130885.33703962,14.936,101945937.46902016,115.0,0.1492384630628463,106972830.34683679,32912636.780507416,73043913.6682799,94339300.81537622
2598,191802.5295343989,6.305,23821.874168172344,87.0,0.1492384630628463,106972830.34683679,23821.874168172344,23821.874168172344,23821.874168172344
2599,43155569.14523976,12.766,206187719.2494788,101.0,0.1492384630628463,106972830.34683679,180822195.33252317,204957888.54377937,228308166.46423396
2600,60737467.68589298,28.503,82796655.82903685,114.0,0.1492384630628463,203966349.12633517,123683751.65498264,202135446.7509817,453862822.0005447
2601,3995886.031966644,2.566,769126.5450785268,94.0,0.1492384630628463,203966349.12633517,769126.5450785268,769126.5450785268,769126.5450785268
2602,8471278.387769286,11.724,6230064.231805421,122.0,0.1492384630628463,232559979.0270753,14524237.367017893,24202778.17975682,6230064.231805421
2603,399588.6031966644,11.838,230175.822276581,101.0,0.1492384630628463,232559979.0270753,172913115.22852102,742877.400759797,230175.822276581
2604,10650722.539096596,19.729,21275882.596069496,185.0,0.1492384630628463,185691009.3341934,27550637.54952922,57394080.45080173,21275882.596069496
2605,159835441.27866575,14.564,56212471.99924392,138.0,0.1492384630628463,185691009.3341934,369587467.4101271,62697980.67121911,256678100.51166594
2606,49548986.79638638,27.445,283539173.19098264,99.0,0.1492384630628463,185691009.3341934,125350995.26989762,143471257.48275584,212444841.98227328
2607,115081517.72063936,22.549,652524859.6479111,106.0,0.1492384630628463,91910688.15824017,255324258.45244068,426754200.2390162,170820555.77923113
2608,19180252.95343989,16.643,83471351.59540793,96.0,0.1492384630628463,91910688.15824017,210817308.04836735,48274129.10402277,50071099.68580989
2609,19180252.95343989,21.719,89984914.3510549,123.0,0.1492384630628463,91910688.15824017,89984914.3510549,65532211.962501824,103363350.47429048
2610,2077860.7366226548,23.146,715648.8031355109,97.0,0.1492384630628463,91910688.15824017,715648.8031355109,715648.8031355109,715648.8031355109
2611,55942404.44753301,34.922,191918533.30261573,150.0,0.1492384630628463,63076230.05666705,97990363.19190697,82278607.92591892,191918533.30261573
2612,6393417.651146631,6.645,234002.28274079223,113.0,0.1492384630628463,63076230.05666705,19688241.089209087,234002.28274079223,234002.28274079223
2613,23975316.191799864,16.4,30621392.11839333,90.0,0.1492384630628463,87242419.5314648,13117597.50854437,67811160.39357871,344958027.02901816
2614,39958860.31966644,9.72,17133331.563185547,99.0,0.1492384630628463,87242419.5314648,13286646.836112684,111559223.15624303,170820555.77923113
2615,239753.16191799863,8.787,4621302.93343711,78.0,0.1492384630628463,201237486.86604062,51958279.053057276,103591926.88014549,4621302.93343711
2616,7991772.063933288,12.47,11730302.256833913,129.0,0.1492384630628463,201237486.86604062,11730302.256833913,11730302.256833913,7808851.1266556885
2617,12626999.861014595,8.186,370498.5528839472,121.0,0.1492384630628463,201237486.86604062,433784.0918094844,759635.608398746,370498.5528839472
2618,75122657.4009729,14.647,47955040.6450702,99.0,0.1492384630628463,201237486.86604062,238958832.94823185,204237632.01598078,251649558.5316386
2619,271720.25017373177,1.4,639341.765114663,187.0,0.1492384630628463,182565449.76427466,639341.765114663,639341.765114663,15612452.516365457
2620,199794.3015983322,20.61,13919959.892858932,101.0,0.1492384630628463,182565449.76427466,41714166.18300445,9825592.297251482,9467037.227647133
2621,47950632.38359973,9.81,169161129.60791662,125.0,0.1492384630628463,182565449.76427466,216980278.74943033,112039342.7705576,228772117.10836914
2622,31967088.25573315,23.005,92046809.12544824,118.0,0.1492384630628463,182565449.76427466,92046809.12544824,62614794.37885754,122401484.56883177
2623,159835441.27866575,25.503,309717136.84512025,166.0,0.1492384630628463,182565449.76427466,635390046.4525307,153608274.20174003,103363350.47429048
2624,19979430.15983322,12.383,37349684.19927172,120.0,0.1492384630628463,182565449.76427466,24900128.110787615,37349684.19927172,33901411.78667951
2625,83114429.4649062,101.419,562803464.390538,141.0,0.1492384630628463,182565449.76427466,635390046.4525307,744432167.5092729,562803464.390538
2626,39958860.31966644,18.382,66488075.14284921,114.0,0.1492384630628463,182565449.76427466,107991968.06380571,131454842.7835024,256678100.51166594
2627,93503733.14801946,20.901,177621214.71973318,108.0,0.0210170356182459,75051078.40614595,169420728.50084028,120178926.2794663,77880882.5304451
