,budget,genres,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,crew,cast,keywords,month,day,market_share_genres,people_vaccinated,people_fully_vaccinated,total_boosters,New_cases,New_deaths
2304,25043902.43902439,12,31.315,897,70,79701541.65723577,90.0,19,1067,1232,1293,10,27,0.0075162553423699,0.0,0.0,0.0,0.0,0.0
2305,25043902.43902439,13,8.712,784,70,18153737.18113821,96.0,19,1482,1298,191,3,24,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2306,40070243.90243902,13,9.402,1012,70,61123809.538211375,115.0,19,265,511,1222,4,7,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2307,3339186.9918699185,13,2.139,1229,27,10017560.975609755,156.0,43,1440,1752,257,4,14,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2308,56766178.861788616,13,8.448,447,70,24042692.298536584,114.0,19,884,1231,11,5,5,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2309,11520195.12195122,13,6.132,2110,27,25043902.43902439,157.0,30,1442,1975,1141,6,9,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2310,3840065.0406504064,13,1.939,1640,27,16695934.959349591,162.0,30,1886,675,649,7,14,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2311,33675700.81300813,13,8.847,333,20,3005268.292682926,96.0,19,2081,407,309,8,29,0.0076518560022147,0.0,0.0,0.0,0.0,0.0
2312,150263414.63414633,14,14.412,887,62,24756867.594796747,91.0,19,2439,899,136,1,14,0.0193870962087796,0.0,0.0,0.0,0.0,0.0
2313,150263414.63414633,14,15.234,1666,70,101635861.27154472,114.0,19,279,715,901,3,10,0.0193870962087796,0.0,0.0,0.0,0.0,0.0
2314,51757398.37398373,14,15.629,1395,70,113709743.68455283,118.0,19,821,540,824,4,28,0.0193870962087796,0.0,0.0,0.0,0.0,0.0
2315,136906666.66666666,14,18.509,1555,70,160423687.45300812,123.0,19,2027,174,244,11,17,0.0193870962087796,0.0,0.0,0.0,0.0,0.0
2316,38400650.40650407,16,16.863,990,70,88801769.53040649,108.0,4,548,2224,313,2,18,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2317,70122926.82926829,16,13.379,572,70,53709103.082926825,124.0,19,1104,214,939,2,25,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2318,80140487.80487804,16,16.453,2091,22,346466904.7642276,147.0,56,2255,1509,779,3,23,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2319,11687154.471544717,16,55.271,1359,11,57211232.38243902,102.0,19,1508,400,104,4,13,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2320,41739837.398373984,16,12.303,1940,70,435032.6204878048,110.0,19,2212,720,971,9,24,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2321,133567479.67479672,16,17.184,1259,3,55871224.9905691,106.0,19,160,2206,901,11,10,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2322,125219512.19512194,16,32.11,1169,70,414256401.0452032,106.0,19,1424,304,890,11,22,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2323,46748617.88617886,16,21.707,2200,70,78560426.26016259,99.0,19,1760,732,230,12,22,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2324,133567479.67479672,16,11.573,1395,70,57712414.297235765,145.0,53,2024,1216,1246,12,24,0.0558110788227552,0.0,0.0,0.0,0.0,0.0
2325,103514796.74796748,17,19.721,332,20,213151016.13333333,116.0,19,1184,1461,1149,4,20,0.0103173766645749,0.0,0.0,0.0,0.0,0.0
2326,48711144.57831325,0,12.539,969,11,29544299.646686748,108.0,19,1810,1896,1189,1,11,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2327,811852.4096385542,0,1.266,2146,27,811852.4096385542,157.0,60,1,31,1141,1,14,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2328,41724971.11472891,0,8.059,1505,24,6251167.75563253,108.0,40,2305,865,1125,1,18,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2329,12989638.554216867,0,9.43,541,33,14330971.36319277,107.0,49,1438,1473,841,1,20,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2330,100669698.79518072,0,12.634,1343,70,30396038.36521084,125.0,19,566,1268,939,2,23,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2331,92551174.69879518,0,15.093,1565,40,240056692.58828312,123.0,19,812,271,738,3,1,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2332,97422289.15662652,0,11.522,1395,22,91511971.14036144,120.0,28,1113,1830,824,3,1,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2333,81185240.96385542,0,30.182,2148,11,129829162.53894578,101.0,19,125,2056,282,3,13,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2334,56829668.67469879,0,65.293,2072,70,240201441.0018072,88.0,56,2002,60,1083,3,18,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2335,8443265.060240963,0,3.979,830,27,9579858.43373494,178.0,30,2153,1975,278,3,30,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2336,24355572.289156627,0,10.237,678,20,2106596.25623494,90.0,23,168,421,872,4,4,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2337,11365933.73493976,0,10.173,20,70,7664489.141475904,113.0,19,1631,410,755,4,12,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2338,152628253.01204818,0,18.212,1287,3,88889294.92066266,116.0,19,1908,2078,264,4,27,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2339,227318674.6987952,0,70.232,1032,70,729402213.3167169,183.0,23,1545,214,840,5,21,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2340,97422289.15662652,0,11.335,1301,70,62350265.06024096,94.0,19,2090,1432,172,5,31,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2341,165617891.56626505,0,21.58,2148,3,238815175.40936747,99.0,27,601,1066,565,6,7,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2342,61700783.13253012,0,5.121,139,22,336567907.9811747,106.0,19,1958,1694,1141,6,22,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2343,16237056.31129518,0,47.934,1887,24,69456831.36506024,113.0,11,2203,2033,720,7,5,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2344,40592620.48192771,0,22.771,678,20,104628042.71774095,98.0,19,371,1004,872,7,6,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2345,110411927.71084335,0,15.732,919,22,184420260.2296988,124.0,19,725,1830,959,7,13,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2346,146133433.73493975,0,56.48,1395,70,563954578.5666867,90.0,11,278,865,720,8,3,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2347,45463734.93975904,0,18.097,119,70,22749455.440481927,98.0,19,1094,1593,901,8,24,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2348,24355572.289156627,0,11.874,747,44,264938.2916566265,111.0,19,590,894,824,9,6,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2349,32474096.38554217,0,5.567,970,70,9742228.91566265,104.0,19,290,1534,370,9,7,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2350,14613343.373493977,0,5.912,740,11,410319.950060241,92.0,19,377,404,548,9,12,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2351,73066716.86746988,0,38.103,2168,3,170288044.9497289,122.0,19,156,657,906,10,5,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2352,24355572.289156627,0,4.589,169,4,37345.21084337349,99.0,27,2197,1453,1225,10,14,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2353,116906746.9879518,0,14.803,605,70,44883596.57376506,131.0,19,2016,1840,939,10,19,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2354,79561536.14457831,0,27.228,1690,70,118025684.19524096,87.0,19,966,1004,720,11,2,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2355,11365933.73493976,0,8.877,1173,70,16609414.042680724,93.0,19,443,583,439,11,16,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2356,186726054.21686748,0,23.368,2113,69,232270259.96746987,126.0,11,2392,1840,1125,11,18,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2357,64948192.77108434,0,22.509,528,70,148980116.271506,106.0,16,1133,1656,536,11,30,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2358,64948192.77108434,0,13.728,572,70,14117009.28433735,102.0,19,754,715,1125,12,3,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2359,15262825.30120482,0,10.073,2041,33,32474096.38554217,105.0,37,2162,379,628,12,15,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2360,2273202.9840361443,0,25.338,1454,33,130920.94328313252,129.0,19,2289,2082,1308,12,22,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2361,149380843.37349397,0,36.671,1032,69,280884130.01376504,145.0,19,1951,1103,36,12,28,0.176802390947809,0.0,0.0,0.0,0.0,0.0
2362,38968915.6626506,1,9.976,2056,70,51309072.28915662,88.0,19,778,1653,738,1,12,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2363,47087439.75903615,1,18.243,529,20,114881831.2026506,137.0,23,392,1923,971,1,31,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2364,121777861.44578314,1,11.707,3,70,8783458.822861446,93.0,19,868,283,257,2,23,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2365,34341356.927710846,1,15.228,303,3,64036765.0396988,95.0,19,2177,1685,296,4,12,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2366,159123072.28915662,1,67.961,2113,70,719757340.1183132,130.0,19,2220,283,376,5,4,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2367,105540813.25301205,1,23.832,447,70,190764976.1147892,132.0,19,283,789,682,5,11,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2368,186726054.21686748,1,36.967,1518,22,446037137.02951807,100.0,19,2176,131,1229,6,11,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2369,8443265.060240963,1,10.23,54,27,13152009.03614458,224.0,19,181,2,285,6,15,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2370,222447560.24096385,1,18.187,392,33,138228962.64487952,106.0,19,875,1558,478,7,2,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2371,151004548.19277108,1,2.479,2113,70,598791176.8302108,92.0,19,1072,1914,404,7,18,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2372,121777861.44578314,1,22.179,467,70,22077369.917981926,95.0,19,262,396,252,8,10,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2373,77937831.3253012,1,21.39,741,11,138824381.6969277,112.0,19,1036,1881,198,8,17,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2374,64948192.77108434,1,10.132,490,69,43927409.79533132,104.0,19,1811,343,686,9,7,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2375,202963102.40963852,1,247.197,2184,69,1585508056.441265,152.0,19,363,486,1293,11,16,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2376,151004548.19277108,1,126.29,1395,45,1414845011.9924097,179.0,19,1812,612,379,12,18,0.2296981654117771,0.0,0.0,0.0,0.0,0.0
2377,97422289.15662652,2,180.653,604,70,792129786.7843373,90.0,19,107,1550,704,5,18,0.1029724406852738,0.0,0.0,0.0,0.0,0.0
2378,24355572.289156627,2,25.28,214,33,6551960.697108434,108.0,37,1953,1191,41,5,26,0.1029724406852738,0.0,0.0,0.0,0.0,0.0
2379,194844578.31325305,2,41.529,2178,70,302096329.92695785,95.0,19,762,1515,1149,6,2,0.1029724406852738,0.0,0.0,0.0,0.0,0.0
2380,30850391.56626506,2,96.478,1908,33,446397201.6917169,125.0,37,862,1887,1293,7,20,0.1029724406852738,0.0,0.0,0.0,0.0,0.0
2381,186726054.21686748,2,175.604,1567,70,941274247.9628313,92.0,19,1793,1049,770,11,1,0.1029724406852738,0.0,0.0,0.0,0.0,0.0
2382,1948445.78313253,3,10.305,769,70,30026137.299216863,100.0,19,992,945,23,1,18,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2383,8524450.30120482,3,7.374,2054,22,966112.485993976,109.0,19,390,45,541,1,18,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2384,56829668.67469879,3,21.755,1960,70,153811169.0603313,103.0,19,24,975,1028,1,26,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2385,35721506.024096385,3,16.213,2148,70,31421235.845873494,90.0,19,570,2053,649,2,9,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2386,40592620.48192771,3,11.229,1778,70,20004681.48948795,95.0,19,917,391,298,3,10,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2387,56829668.67469879,3,17.041,528,70,93779358.01373494,123.0,19,530,1999,272,3,23,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2388,37345210.84337349,3,15.405,1202,70,62821042.03554217,97.0,19,2387,184,437,3,30,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2389,17860753.012048192,3,12.81,1690,70,38044647.67355422,95.0,19,824,1979,149,3,30,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2390,56829668.67469879,3,13.205,298,20,26266237.708554216,88.0,19,1003,951,1210,4,6,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2391,40592620.48192771,3,20.232,2237,69,457770766.8393073,97.0,19,2152,1790,549,4,13,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2392,22731867.46987952,3,11.304,662,70,23288843.686626505,87.0,19,2358,2158,1285,4,18,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2393,16237048.192771085,3,29.328,773,20,282397914.8878916,122.0,23,1005,194,872,4,25,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2394,35721506.024096385,3,25.593,1690,70,137645909.72873494,84.0,19,1420,1825,353,6,1,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2395,129896385.54216868,3,21.9,447,70,159734059.42301205,101.0,19,912,511,445,6,8,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2396,4059262.048192771,3,1.75,602,27,7306671.6867469875,139.0,30,646,1906,649,6,21,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2397,113659337.34939758,3,20.368,1043,70,285941472.0484337,87.0,19,2231,598,1253,6,22,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2398,73066716.86746988,3,81.942,280,11,229300695.4501807,83.0,19,1264,138,402,7,4,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2399,8118524.096385542,3,9.982,149,70,8891505.012650602,94.0,19,1162,2226,824,7,13,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2400,29226686.74698795,3,42.694,1253,70,230200229.54376507,96.0,19,1995,1784,432,7,13,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2401,104566590.36144578,3,13.304,447,70,224382087.62638557,102.0,19,1076,1120,785,7,17,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2402,8118524.096385542,3,10.017,676,70,479327.4048795181,97.0,19,550,909,6,7,27,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2403,60077078.31325301,3,49.963,278,70,268455484.72201806,115.0,19,749,147,104,8,3,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2404,48711144.57831325,3,70.548,2113,70,466902158.0019578,108.0,19,917,921,1157,8,10,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2405,55205963.855421685,3,9.01,2043,70,31977065.727018077,108.0,19,1621,705,111,8,22,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2406,35721506.024096385,3,17.275,572,70,54861999.850210845,104.0,19,1296,1223,785,8,22,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2407,405926.2048192771,3,7.182,1174,70,6798340.042680723,91.0,19,1696,346,1083,8,31,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2408,45463734.93975904,3,18.952,1984,22,98690371.77009036,90.0,19,219,224,708,9,28,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2409,45463734.93975904,3,16.902,1960,70,125863596.3773494,90.0,19,1801,1045,1107,10,5,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2410,34097801.20481928,3,19.067,2056,70,115999501.92018072,110.0,19,2448,720,235,10,5,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2411,20296310.24096385,3,0.996,233,24,199751008.3509036,94.0,11,1455,2066,481,10,11,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2412,121777861.44578314,3,13.198,662,70,109814246.83798192,123.0,19,202,304,939,10,12,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2413,77937831.3253012,3,12.204,851,70,58036581.45650602,132.0,19,1791,586,80,10,19,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2414,64948192.77108434,3,23.253,8,70,229055811.53674695,114.0,19,262,767,858,11,1,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2415,38968915.6626506,3,9.056,1994,70,24002702.263012048,89.0,19,276,929,711,11,21,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2416,81185240.96385542,3,18.885,662,70,54268771.17596386,95.0,19,795,1432,136,11,21,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2417,9742228.91566265,3,9.882,1438,70,3288388.7007831326,95.0,19,495,2048,790,11,23,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2418,25979277.10843373,3,35.511,1382,70,107924950.99771084,89.0,19,1079,420,1239,12,7,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2419,61700783.13253012,3,12.301,165,70,39808000.84951807,99.0,19,1136,2135,720,12,21,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2420,19484457.8313253,3,22.77,2113,70,50587229.9561747,93.0,19,1037,1496,195,12,21,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2421,77937831.3253012,3,15.192,1095,70,123432494.59445783,118.0,19,958,1474,694,12,25,0.1934108206736599,0.0,0.0,0.0,0.0,0.0
2422,56829668.67469879,4,14.271,1343,70,47736921.686746985,123.0,19,2124,862,946,1,19,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2423,17860753.012048192,4,13.419,1395,70,21557852.571415663,81.0,19,715,1425,975,1,24,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2424,141262319.27710843,4,10.323,574,69,571044430.4540964,131.0,19,1951,153,1252,2,8,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2425,1623704.8192771084,4,3.664,2272,70,1383730.9892168674,119.0,19,1926,1800,1074,3,30,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2426,86056355.42168674,4,41.533,1395,70,135225865.37566265,124.0,19,2302,1069,2,4,4,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2427,97422289.15662652,4,18.978,1518,11,170778936.38033134,104.0,19,1366,1572,104,4,6,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2428,25979277.10843373,4,13.79,1393,70,47707125.07960843,130.0,19,1149,2200,1088,6,27,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2429,24355572.289156627,4,12.684,1138,70,19484457.8313253,92.0,19,286,208,824,9,7,0.0419975243139942,0.0,0.0,0.0,0.0,0.0
2430,58236441.65900602,5,7.763,205,62,32826570.227710843,89.0,19,932,1724,842,12,12,0.0013583687428306,0.0,0.0,0.0,0.0,0.0
2431,21108162.650602408,6,17.76,1222,70,213852980.50490963,113.0,19,2319,1122,88,1,12,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2432,21920015.060240965,6,8.697,1035,70,1290002.6285240964,105.0,19,1252,1922,1296,1,19,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2433,1136593.373493976,6,7.379,88,70,2707027.685060241,97.0,19,1556,1681,684,1,20,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2434,64948192.77108434,6,16.058,235,70,106765456.8914458,119.0,23,1754,1187,1298,2,16,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2435,110411927.71084335,6,32.833,1518,30,157460836.95451808,131.0,27,1000,1113,1290,3,14,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2436,34097801.20481928,6,10.132,1298,30,45477474.72993976,109.0,19,1089,1729,309,3,30,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2437,92551174.69879518,6,9.88,2113,69,100853006.950753,131.0,19,1127,1615,30,4,18,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2438,86056355.42168674,6,14.117,1343,70,48224033.13253012,102.0,19,1417,975,189,5,15,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2439,85244503.01204818,6,18.733,8,3,290989716.465,128.0,23,207,1618,872,5,24,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2440,6494819.277108434,6,17.186,1172,70,72919748.84945783,113.0,19,1447,246,1108,6,7,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2441,8118524.096385542,6,33.021,308,40,54583584.80855422,106.0,56,81,709,738,6,8,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2442,21108162.650602408,6,12.286,2056,70,27487898.60123494,99.0,56,1152,1239,696,6,29,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2443,162370481.92771083,6,24.194,92,70,383075079.4778313,146.0,19,2256,774,64,6,29,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2444,11365933.73493976,6,10.598,321,22,5921641.7336746985,114.0,19,1798,1239,138,8,3,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2445,2435557.2289156625,6,14.995,1803,70,2125942.6991566266,98.0,19,864,1894,824,8,23,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2446,4871114.457831325,6,14.786,50,4,15914539.82304217,131.0,23,1563,849,779,9,5,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2447,50334849.39759036,6,13.723,360,3,39270569.167680725,101.0,19,2114,153,38,9,7,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2448,9742228.91566265,6,11.341,1797,70,2597927.7108433736,96.0,19,1596,1667,597,9,12,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2449,10554081.325301204,6,5.494,1949,70,3257786.736054217,106.0,19,779,123,950,9,13,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2450,48711144.57831325,6,18.193,1467,70,38351272.962740965,107.0,56,467,1298,1083,9,14,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2451,35721506.024096385,6,9.54,831,70,8559629.489819277,104.0,19,2433,1404,1180,9,21,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2452,162370.48192771085,6,8.463,1998,70,796386.6212349398,86.0,19,1934,657,1082,11,2,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2453,32149355.421686742,6,13.241,1764,32,142486664.1538554,131.0,19,1974,1379,1063,11,7,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2454,17860753.012048192,6,19.625,420,22,28289857.77740964,100.0,19,239,244,42,11,17,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2455,48711144.57831325,6,9.346,70,70,1945381.8521385544,118.0,19,355,807,712,11,20,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2456,173736415.6626506,6,18.549,447,56,142421360.36972892,157.0,19,1569,2254,1223,12,10,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2457,97422289.15662652,6,32.392,2113,70,509100210.1291265,135.0,19,2038,1892,597,12,11,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2458,61700783.13253012,6,13.486,1325,11,40089988.04177711,111.0,19,1349,1225,8,12,18,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2459,116906746.9879518,6,11.646,1374,70,60592698.76825301,152.0,19,722,1008,180,12,21,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2460,35721506.024096385,6,29.901,1395,70,150261570.09415662,132.0,19,1039,1965,465,12,28,0.1116300288365425,0.0,0.0,0.0,0.0,0.0
2461,97422289.15662652,7,34.214,2148,70,151613682.6794277,87.0,36,1355,959,1125,7,4,0.0117118364366552,0.0,0.0,0.0,0.0,0.0
2462,40592620.48192771,7,19.627,1413,70,131416549.95253012,83.0,19,1085,527,1081,12,21,0.0117118364366552,0.0,0.0,0.0,0.0,0.0
2463,7306671.6867469875,8,17.641,1612,59,10687330.66129518,108.0,56,829,1412,1117,4,20,0.0009461622019851,0.0,0.0,0.0,0.0,0.0
2464,9742228.91566265,8,28.44,752,70,12177786.144578312,114.0,19,1930,878,444,10,24,0.0009461622019851,0.0,0.0,0.0,0.0,0.0
2465,16237048.192771085,10,15.014,1374,70,26466388.554216865,96.0,19,969,537,759,2,2,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2466,40592620.48192771,10,9.724,511,33,517070.4234036144,119.0,37,1320,785,1153,2,3,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2467,56829668.67469879,10,24.436,2102,14,121060370.64171688,122.0,19,53,1069,682,2,8,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2468,16237048.192771085,10,57.463,2107,22,96152209.38623494,90.0,19,2417,734,770,7,1,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2469,17860753.012048192,10,39.096,488,70,27524716.108012047,91.0,19,953,1153,819,7,24,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2470,27602981.92771084,10,32.408,487,59,340892015.7698494,101.0,23,60,1618,230,8,2,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2471,2435557.2289156625,10,11.438,2091,70,2617832.708222892,100.0,19,267,1713,1033,8,10,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2472,16237048.192771085,10,10.07,1395,70,11880092.85560241,96.0,23,682,2014,136,10,24,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2473,68195602.40963855,10,48.144,516,11,111171756.61807229,91.0,19,2227,2180,575,10,26,0.0305502463604217,0.0,0.0,0.0,0.0,0.0
2474,92551174.69879518,11,18.654,1300,70,27589833.166084334,105.0,19,2210,1423,1005,9,4,0.0011416717230203,0.0,0.0,0.0,0.0,0.0
2475,28739575.30120482,12,16.362,447,70,50314869.70978916,91.0,19,569,523,686,4,10,0.0081890039203684,0.0,0.0,0.0,0.0,0.0
2476,37345210.84337349,12,26.223,1676,70,59497152.65259037,97.0,19,1097,1694,489,10,5,0.0081890039203684,0.0,0.0,0.0,0.0,0.0
2477,121777861.44578314,12,13.734,1518,70,88084840.11018072,89.0,19,855,1066,734,10,28,0.0081890039203684,0.0,0.0,0.0,0.0,0.0
2478,110411927.71084335,13,22.735,1518,70,330242629.4664759,136.0,19,323,2156,693,1,22,0.0158240808047257,0.0,0.0,0.0,0.0,0.0
2479,22731867.46987952,13,12.16,1711,70,21314408.884156626,86.0,19,1489,1571,1013,2,2,0.0158240808047257,0.0,0.0,0.0,0.0,0.0
2480,27602981.92771084,13,11.946,1662,27,30850391.56626506,155.0,30,2102,1975,164,9,13,0.0158240808047257,0.0,0.0,0.0,0.0,0.0
2481,162370.48192771085,14,4.473,469,11,8118524.096385542,105.0,19,89,2032,1201,1,19,0.0067038655483867,0.0,0.0,0.0,0.0,0.0
2482,16237048.192771085,14,16.736,576,70,72191296.41415663,82.0,19,405,115,549,1,27,0.0067038655483867,0.0,0.0,0.0,0.0,0.0
2483,77937831.3253012,14,16.889,983,22,81696935.3006024,120.0,19,890,956,1002,10,22,0.0067038655483867,0.0,0.0,0.0,0.0,0.0
2484,68195602.40963855,16,24.66,662,20,57482917.59759036,118.0,27,1555,131,300,5,8,0.0661443186371888,0.0,0.0,0.0,0.0,0.0
2485,24355572.289156627,16,27.663,163,20,32664620.285331324,147.0,56,524,1587,1033,6,6,0.0661443186371888,0.0,0.0,0.0,0.0,0.0
2486,4871114.457831325,16,2.062,1183,59,5031737.8333734935,110.0,56,1789,2001,506,7,19,0.0661443186371888,0.0,0.0,0.0,0.0,0.0
